Canned Response ID,Title,Content,Account ID,Created At,Updated At,Content HTML,Folder ID,Folder Name,Visibility,Group Names
99000000011,Cập nhật thông tin cá nhân với Zalopay có an toàn không?,"Quay lại
Cập nhật thông tin cá nhân với Zalopay có an toàn không?
Theo nguyên tắc thu thập và quản lý thông tin của Zalopay, việc bảo mật thông tin cá nhân của khách hàng luôn được đặt lên hàng đầu. Thông tin người dùng được chúng tôi bảo mật tuyệt đối dựa trên Luật Bảo vệ quyền lợi người tiêu dùng của cơ quan chức năng.  Khi bạn định danh tài khoản, Zalopay chỉ thu thập thông tin ảnh căn cước công dân (gắn chíp) cho duy nhất mục đích xác định chủ tài khoản và cung cấp dịch vụ đến người dùng. Chúng tôi sẽ không sử dụng cho bất cứ mục đích nào khác cũng như không cung cấp cho một bên khác trong bất kỳ tình huống nào (trừ khi có yêu cầu từ Cơ quan Nhà nước có thẩm quyền). Vì vậy, bạn hoàn toàn có thể an tâm về việc cung cấp chứng từ khi định danh tài khoản.Ngoài ra bạn có thể tham khảo thêm các Quy định về bảo mật và thu thập thông tin tại
Chính sách bảo vệ quyền riêng tư của Zalopay
.
Vì vậy bạn có thể hoàn toàn an tâm với hệ thống bảo mật của chúng tôi.
Câu hỏi liên quan
Gửi yêu cầu định danh nhưng chưa được duyệt
Cách định danh tài khoản Zalopay
Gặp lỗi khi gửi yêu cầu định danh
Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?
Điều chỉnh thông tin định danh
Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Cập nhật thông tin cá nhân với Zalopay có an toàn không?</p><p>Theo nguyên tắc thu thập và quản lý thông tin của Zalopay, việc bảo mật thông tin cá nhân của khách hàng luôn được đặt lên hàng đầu. Thông tin người dùng được chúng tôi bảo mật tuyệt đối dựa trên Luật Bảo vệ quyền lợi người tiêu dùng của cơ quan chức năng.  Khi bạn định danh tài khoản, Zalopay chỉ thu thập thông tin ảnh căn cước công dân (gắn chíp) cho duy nhất mục đích xác định chủ tài khoản và cung cấp dịch vụ đến người dùng. Chúng tôi sẽ không sử dụng cho bất cứ mục đích nào khác cũng như không cung cấp cho một bên khác trong bất kỳ tình huống nào (trừ khi có yêu cầu từ Cơ quan Nhà nước có thẩm quyền). Vì vậy, bạn hoàn toàn có thể an tâm về việc cung cấp chứng từ khi định danh tài khoản.Ngoài ra bạn có thể tham khảo thêm các Quy định về bảo mật và thu thập thông tin tại</p><p>Chính sách bảo vệ quyền riêng tư của Zalopay</p><p>.</p><p>Vì vậy bạn có thể hoàn toàn an tâm với hệ thống bảo mật của chúng tôi.</p><p>Câu hỏi liên quan</p><p>Gửi yêu cầu định danh nhưng chưa được duyệt</p><p>Cách định danh tài khoản Zalopay</p><p>Gặp lỗi khi gửi yêu cầu định danh</p><p>Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?</p><p>Điều chỉnh thông tin định danh</p><p>Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học</p>",43000108971,FAQ ZaloPay,Available to all,
99000000012,Hướng dẫn cách cập nhật hình ảnh giấy tờ tùy thân và hình chân dung lên ứng dụng Zalopay,"Quay lại
Hướng dẫn cách cập nhật hình ảnh giấy tờ tùy thân và hình chân dung lên ứng dụng Zalopay
Theo Quy định của NHNN, Zalopay chấp nhận định danh bằng CCCD gắn chip
Một số lưu ý về việc gửi hình ảnh giấy tờ tùy thân và chân dung khi thực hiện định danh:
1. Lưu ý về hình chân dung:
- Là hình chụp thực tế và thấy rõ mặt.
- Ảnh chụp chính diện, không đeo kính mát.
- Hình chụp chân dung và hình trên giấy tờ tùy thân phải cùng 1 người.
- Hình ảnh không được chỉnh sửa/photoshop.
2. Lưu ý về giấy tờ tùy thân:
Giấy tờ tùy thân phải đầy đủ thông tin theo quy định và còn hạn sử dụng (tính chính xác theo ngày/tháng/năm).
Giấy tờ tùy thân còn nguyên vẹn, không bị cắt góc, bấm lỗ, không gãy, hư hỏng;
Hình ảnh công dân trên Giấy tờ tùy thân và các vùng thông tin rõ ràng, đọc được, không mờ/nhòe/tối/chói sáng;
Hình ảnh Giấy tờ tùy thân không có dấu hiệu chỉnh sửa, photoshop…
Câu hỏi liên quan
Gửi yêu cầu định danh nhưng chưa được duyệt
Cách định danh tài khoản Zalopay
Gặp lỗi khi gửi yêu cầu định danh
Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?
Điều chỉnh thông tin định danh
Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Hướng dẫn cách cập nhật hình ảnh giấy tờ tùy thân và hình chân dung lên ứng dụng Zalopay</p><p>Theo Quy định của NHNN, Zalopay chấp nhận định danh bằng CCCD gắn chip</p><p>Một số lưu ý về việc gửi hình ảnh giấy tờ tùy thân và chân dung khi thực hiện định danh:</p><p>1. Lưu ý về hình chân dung:</p><p>- Là hình chụp thực tế và thấy rõ mặt.</p><p>- Ảnh chụp chính diện, không đeo kính mát.</p><p>- Hình chụp chân dung và hình trên giấy tờ tùy thân phải cùng 1 người.</p><p>- Hình ảnh không được chỉnh sửa/photoshop.</p><p>2. Lưu ý về giấy tờ tùy thân:</p><p>Giấy tờ tùy thân phải đầy đủ thông tin theo quy định và còn hạn sử dụng (tính chính xác theo ngày/tháng/năm).</p><p>Giấy tờ tùy thân còn nguyên vẹn, không bị cắt góc, bấm lỗ, không gãy, hư hỏng;</p><p>Hình ảnh công dân trên Giấy tờ tùy thân và các vùng thông tin rõ ràng, đọc được, không mờ/nhòe/tối/chói sáng;</p><p>Hình ảnh Giấy tờ tùy thân không có dấu hiệu chỉnh sửa, photoshop…</p><p>Câu hỏi liên quan</p><p>Gửi yêu cầu định danh nhưng chưa được duyệt</p><p>Cách định danh tài khoản Zalopay</p><p>Gặp lỗi khi gửi yêu cầu định danh</p><p>Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?</p><p>Điều chỉnh thông tin định danh</p><p>Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học</p>",43000108971,FAQ ZaloPay,Available to all,
99000000013,Có thể sử dụng giấy tờ nào để định danh?,"Quay lại
Có thể sử dụng giấy tờ nào để định danh?
Hiện tại Zalopay chỉ hỗ trợ định danh tài khoản bằng  CCCD chip
Câu hỏi liên quan
Gửi yêu cầu định danh nhưng chưa được duyệt
Cách định danh tài khoản Zalopay
Gặp lỗi khi gửi yêu cầu định danh
Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?
Điều chỉnh thông tin định danh
Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,<p>Quay lại</p><p>Có thể sử dụng giấy tờ nào để định danh?</p><p>Hiện tại Zalopay chỉ hỗ trợ định danh tài khoản bằng  CCCD chip</p><p>Câu hỏi liên quan</p><p>Gửi yêu cầu định danh nhưng chưa được duyệt</p><p>Cách định danh tài khoản Zalopay</p><p>Gặp lỗi khi gửi yêu cầu định danh</p><p>Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?</p><p>Điều chỉnh thông tin định danh</p><p>Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học</p>,43000108971,FAQ ZaloPay,Available to all,
99000000014,Thời gian trả kết quả định danh là bao lâu?,"Quay lại
Thời gian trả kết quả định danh là bao lâu?
Hồ sơ định danh của bạn sẽ được duyệt trong vòng 48 giờ làm việc. Zalopay sẽ gửi thông báo và tin nhắn qua Zalo ngay khi hồ sơ của bạn được phê duyệt xong.
Câu hỏi liên quan
Gửi yêu cầu định danh nhưng chưa được duyệt
Cách định danh tài khoản Zalopay
Gặp lỗi khi gửi yêu cầu định danh
Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?
Điều chỉnh thông tin định danh
Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,<p>Quay lại</p><p>Thời gian trả kết quả định danh là bao lâu?</p><p>Hồ sơ định danh của bạn sẽ được duyệt trong vòng 48 giờ làm việc. Zalopay sẽ gửi thông báo và tin nhắn qua Zalo ngay khi hồ sơ của bạn được phê duyệt xong.</p><p>Câu hỏi liên quan</p><p>Gửi yêu cầu định danh nhưng chưa được duyệt</p><p>Cách định danh tài khoản Zalopay</p><p>Gặp lỗi khi gửi yêu cầu định danh</p><p>Tại sao tôi không thể sử dụng số dư tài khoản Zalopay để thực hiện giao dịch?</p><p>Điều chỉnh thông tin định danh</p><p>Cách thực hiện sinh trắc học bằng VNeID khi điện thoại không hỗ trợ NFC hoặc sinh trắc học</p>,43000108971,FAQ ZaloPay,Available to all,
99000000015,Cách xử lý khi quên mật khẩu thanh toán,"Quay lại
Cách xử lý khi quên mật khẩu thanh toán
Mật khẩu thanh toán là mật khẩu bạn đã thiết lập khi tạo tài khoản Zalopay, dùng để xác nhận giao dịch thực hiện trên Zalopay.
Trường hợp bạn đã quên mật khẩu thanh toán của Zalopay, bạn vui lòng thao tác các bước sau đây để Zalopay hỗ trợ bạn lấy lại mật khẩu thanh toán mới:
- Vào phần ""Tài khoản""
- Chọn ""Bảo mật tài khoản"".
- Chọn ""Quên mật khẩu"" và làm theo hướng dẫn của hệ thống.
Sau khi nhận được yêu cầu từ bạn, bộ phận hỗ trợ tài khoản sẽ kiểm tra và gửi mật khẩu thanh toán mới đến số điện thoại xác thực Zalopay của bạn trong vòng 60 phút trong giờ làm việc.
Lưu ý:   Nếu đã đổi số, hãy cập nhật thông tin số điện thoại tại Zalopay trước khi thực hiện lại
Câu hỏi liên quan
Khi nào nên đổi mật khẩu thanh toán?
Bật/tắt tính năng bảo mật vân tay
Cách đổi mật khẩu thanh toán?
Mật khẩu thanh toán là gì?
Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Cách xử lý khi quên mật khẩu thanh toán</p><p>Mật khẩu thanh toán là mật khẩu bạn đã thiết lập khi tạo tài khoản Zalopay, dùng để xác nhận giao dịch thực hiện trên Zalopay.</p><p>Trường hợp bạn đã quên mật khẩu thanh toán của Zalopay, bạn vui lòng thao tác các bước sau đây để Zalopay hỗ trợ bạn lấy lại mật khẩu thanh toán mới:</p><p>- Vào phần ""Tài khoản""</p><p>- Chọn ""Bảo mật tài khoản"".</p><p>- Chọn ""Quên mật khẩu"" và làm theo hướng dẫn của hệ thống.</p><p>Sau khi nhận được yêu cầu từ bạn, bộ phận hỗ trợ tài khoản sẽ kiểm tra và gửi mật khẩu thanh toán mới đến số điện thoại xác thực Zalopay của bạn trong vòng 60 phút trong giờ làm việc.</p><p>Lưu ý:   Nếu đã đổi số, hãy cập nhật thông tin số điện thoại tại Zalopay trước khi thực hiện lại</p><p>Câu hỏi liên quan</p><p>Khi nào nên đổi mật khẩu thanh toán?</p><p>Bật/tắt tính năng bảo mật vân tay</p><p>Cách đổi mật khẩu thanh toán?</p><p>Mật khẩu thanh toán là gì?</p><p>Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán</p>",43000108971,FAQ ZaloPay,Available to all,
99000000016,Khi nào nên đổi mật khẩu thanh toán?,"Quay lại
Khi nào nên đổi mật khẩu thanh toán?
Bạn nên đổi mật khẩu thanh toán trong các trường hợp sau:
Khi cảm thấy mật khẩu thanh toán bị lộ
: Nếu bạn nghi ngờ mật khẩu thanh toán đã bị người khác biết hoặc có khả năng bị rò rỉ, hãy đổi mật khẩu ngay lập tức để bảo vệ tài khoản.
Sau khi sử dụng thiết bị công cộng
: Nếu bạn đã đăng nhập và sử dụng tài khoản ZaloPay trên thiết bị công cộng hoặc thiết bị không an toàn, hãy thay đổi mật khẩu ngay sau đó để tránh rủi ro bảo mật.
Định kỳ mỗi 3 tháng
: Bạn nên thay đổi mật khẩu thanh toán mỗi
3 tháng/lần
để tăng cường bảo mật cho tài khoản, ngay cả khi không có vấn đề gì xảy ra.
Khi có dấu hiệu bất thường trong tài khoản
: Nếu bạn thấy bất kỳ giao dịch nào lạ hoặc hoạt động đáng ngờ trên tài khoản, việc thay đổi mật khẩu thanh toán là cần thiết để ngăn chặn rủi ro.
Sau khi thay đổi thông tin liên kết tài khoản
: Nếu bạn vừa thay đổi số điện thoại hoặc liên kết ngân hàng, việc cập nhật và đổi mật khẩu thanh toán giúp đảm bảo tính an toàn cho tài khoản của bạn.
Câu hỏi liên quan
Cách xử lý khi quên mật khẩu thanh toán
Bật/tắt tính năng bảo mật vân tay
Cách đổi mật khẩu thanh toán?
Mật khẩu thanh toán là gì?
Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Khi nào nên đổi mật khẩu thanh toán?</p><p>Bạn nên đổi mật khẩu thanh toán trong các trường hợp sau:</p><p>Khi cảm thấy mật khẩu thanh toán bị lộ</p><p>: Nếu bạn nghi ngờ mật khẩu thanh toán đã bị người khác biết hoặc có khả năng bị rò rỉ, hãy đổi mật khẩu ngay lập tức để bảo vệ tài khoản.</p><p>Sau khi sử dụng thiết bị công cộng</p><p>: Nếu bạn đã đăng nhập và sử dụng tài khoản ZaloPay trên thiết bị công cộng hoặc thiết bị không an toàn, hãy thay đổi mật khẩu ngay sau đó để tránh rủi ro bảo mật.</p><p>Định kỳ mỗi 3 tháng</p><p>: Bạn nên thay đổi mật khẩu thanh toán mỗi</p><p>3 tháng/lần</p><p>để tăng cường bảo mật cho tài khoản, ngay cả khi không có vấn đề gì xảy ra.</p><p>Khi có dấu hiệu bất thường trong tài khoản</p><p>: Nếu bạn thấy bất kỳ giao dịch nào lạ hoặc hoạt động đáng ngờ trên tài khoản, việc thay đổi mật khẩu thanh toán là cần thiết để ngăn chặn rủi ro.</p><p>Sau khi thay đổi thông tin liên kết tài khoản</p><p>: Nếu bạn vừa thay đổi số điện thoại hoặc liên kết ngân hàng, việc cập nhật và đổi mật khẩu thanh toán giúp đảm bảo tính an toàn cho tài khoản của bạn.</p><p>Câu hỏi liên quan</p><p>Cách xử lý khi quên mật khẩu thanh toán</p><p>Bật/tắt tính năng bảo mật vân tay</p><p>Cách đổi mật khẩu thanh toán?</p><p>Mật khẩu thanh toán là gì?</p><p>Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán</p>",43000108971,FAQ ZaloPay,Available to all,
99000000017,Bật/tắt tính năng bảo mật vân tay,"Quay lại
Bật/tắt tính năng bảo mật vân tay
Để bật/tắt tính năng bảo mật vân tay/gương mặt trên tài khoản ZaloPay, bạn vui lòng thực hiện theo các bước sau:
Bước 1
: Từ màn hình chính của ứng dụng ZaloPay, chọn
""Cá Nhân""
.
Bước 2
: Chọn
""Trung tâm bảo mật""
→
“Bảo mật tài khoản”
, sau đó chọn
""Xác thực vân tay (TouchID)""
hoặc
""Xác thực khuôn mặt (FaceID)""
.
Bước 3
: Nhập
mật khẩu thanh toán
để bật/tắt tính năng bảo mật vân tay/gương mặt.
Lưu ý
:
Tính năng này chỉ hỗ trợ cho các dòng điện thoại có chức năng cảm biến dấu vân tay hoặc quét khuôn mặt.
Để sử dụng tính năng này, bạn cần kích hoạt tính năng nhận dạng dấu vân tay hoặc khuôn mặt trong
phần thiết lập điện thoại
của bạn
Câu hỏi liên quan
Cách xử lý khi quên mật khẩu thanh toán
Khi nào nên đổi mật khẩu thanh toán?
Cách đổi mật khẩu thanh toán?
Mật khẩu thanh toán là gì?
Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Bật/tắt tính năng bảo mật vân tay</p><p>Để bật/tắt tính năng bảo mật vân tay/gương mặt trên tài khoản ZaloPay, bạn vui lòng thực hiện theo các bước sau:</p><p>Bước 1</p><p>: Từ màn hình chính của ứng dụng ZaloPay, chọn</p><p>""Cá Nhân""</p><p>.</p><p>Bước 2</p><p>: Chọn</p><p>""Trung tâm bảo mật""</p><p>→</p><p>“Bảo mật tài khoản”</p><p>, sau đó chọn</p><p>""Xác thực vân tay (TouchID)""</p><p>hoặc</p><p>""Xác thực khuôn mặt (FaceID)""</p><p>.</p><p>Bước 3</p><p>: Nhập</p><p>mật khẩu thanh toán</p><p>để bật/tắt tính năng bảo mật vân tay/gương mặt.</p><p>Lưu ý</p><p>:</p><p>Tính năng này chỉ hỗ trợ cho các dòng điện thoại có chức năng cảm biến dấu vân tay hoặc quét khuôn mặt.</p><p>Để sử dụng tính năng này, bạn cần kích hoạt tính năng nhận dạng dấu vân tay hoặc khuôn mặt trong</p><p>phần thiết lập điện thoại</p><p>của bạn</p><p>Câu hỏi liên quan</p><p>Cách xử lý khi quên mật khẩu thanh toán</p><p>Khi nào nên đổi mật khẩu thanh toán?</p><p>Cách đổi mật khẩu thanh toán?</p><p>Mật khẩu thanh toán là gì?</p><p>Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán</p>",43000108971,FAQ ZaloPay,Available to all,
99000000018,Cách đổi mật khẩu thanh toán?,"Quay lại
Cách đổi mật khẩu thanh toán?
Để thay đổi mật khẩu thanh toán trên tài khoản Zalopay, bạn vui lòng thực hiện theo các bước sau:
Bước 1
: Từ màn hình chính của ứng dụng Zalopay, chọn
""Cá Nhân""
.
Bước 2
: Chọn
""Trung tâm bảo mật""
→
“Bảo mật tài khoản”
.
Bước 3
: Chọn
“Đổi mật khẩu”
.
Bước 4
: Nhập
mật khẩu thanh toán cũ
.
Bước 5
: Nhập
mật khẩu thanh toán mới
và xác nhận lại mật khẩu mới.
Bước 6
: Hệ thống sẽ gửi
mã OTP
đến số điện thoại của bạn.
Bước 7
: Nhập
mã OTP
vừa nhận được.
Bước 8
:
Đổi mật khẩu thanh toán thành công
.
Lưu ý khi đặt Mật khẩu thanh toán
:
Tránh đặt mật khẩu thanh toán liên quan đến thông tin cá nhân như: ngày sinh, số Chứng minh nhân dân, số điện thoại.
Không nên sử dụng chung mật khẩu thanh toán với ngân hàng hoặc các sản phẩm khác.
Định kỳ thay đổi mật khẩu thanh toán mỗi
3 tháng/1 lần
để bảo vệ tài khoản tốt hơn.
Câu hỏi liên quan
Cách xử lý khi quên mật khẩu thanh toán
Khi nào nên đổi mật khẩu thanh toán?
Bật/tắt tính năng bảo mật vân tay
Mật khẩu thanh toán là gì?
Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Cách đổi mật khẩu thanh toán?</p><p>Để thay đổi mật khẩu thanh toán trên tài khoản Zalopay, bạn vui lòng thực hiện theo các bước sau:</p><p>Bước 1</p><p>: Từ màn hình chính của ứng dụng Zalopay, chọn</p><p>""Cá Nhân""</p><p>.</p><p>Bước 2</p><p>: Chọn</p><p>""Trung tâm bảo mật""</p><p>→</p><p>“Bảo mật tài khoản”</p><p>.</p><p>Bước 3</p><p>: Chọn</p><p>“Đổi mật khẩu”</p><p>.</p><p>Bước 4</p><p>: Nhập</p><p>mật khẩu thanh toán cũ</p><p>.</p><p>Bước 5</p><p>: Nhập</p><p>mật khẩu thanh toán mới</p><p>và xác nhận lại mật khẩu mới.</p><p>Bước 6</p><p>: Hệ thống sẽ gửi</p><p>mã OTP</p><p>đến số điện thoại của bạn.</p><p>Bước 7</p><p>: Nhập</p><p>mã OTP</p><p>vừa nhận được.</p><p>Bước 8</p><p>:</p><p>Đổi mật khẩu thanh toán thành công</p><p>.</p><p>Lưu ý khi đặt Mật khẩu thanh toán</p><p>:</p><p>Tránh đặt mật khẩu thanh toán liên quan đến thông tin cá nhân như: ngày sinh, số Chứng minh nhân dân, số điện thoại.</p><p>Không nên sử dụng chung mật khẩu thanh toán với ngân hàng hoặc các sản phẩm khác.</p><p>Định kỳ thay đổi mật khẩu thanh toán mỗi</p><p>3 tháng/1 lần</p><p>để bảo vệ tài khoản tốt hơn.</p><p>Câu hỏi liên quan</p><p>Cách xử lý khi quên mật khẩu thanh toán</p><p>Khi nào nên đổi mật khẩu thanh toán?</p><p>Bật/tắt tính năng bảo mật vân tay</p><p>Mật khẩu thanh toán là gì?</p><p>Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán</p>",43000108971,FAQ ZaloPay,Available to all,
99000000019,Mật khẩu thanh toán là gì?,"Quay lại
Mật khẩu thanh toán là gì?
Mật khẩu thanh toán là dãy số gồm 6 chữ số do bạn tự chọn và khởi tạo, được dùng để xác nhận cho mỗi giao dịch thanh toán hoặc xác nhận quyền truy cập vào các danh mục bảo mật tại Zalopay (như: Liên kết ngân hàng, Thông tin cá nhân).
Mật khẩu thanh toán là bước bắt buộc trong quá trình khởi tạo tài khoản Zalopay sau bước Đăng kí thông tin cá nhân và Xác thực số điện thoại.
Mật khẩu thanh toán có 2 hình thức: Nhập mật khẩu để truy cập hoặc Sử dụng Dấu vân tay (TouchID)/ Nhận dạng khuôn mặt (FaceID) tùy vào thiết bị bạn đang sử dụng. Bạn có thể vào mục Thiết lập bảo vệ tài khoản để lựa chọn hình thức xác thực cho tài khoản Zalopay của bạn.
Khi tạo mật khẩu thanh toán, bạn cần lưu ý các vấn đề sau:
Tránh đặt Mật khẩu thanh toán liên quan đến thông tin cá nhân như : ngày sinh nhật, số Chứng minh nhân dân, số điện thoại.
Không nên sử dụng chung Mật khẩu thanh toán đăng ký với ngân hàng hoặc các sản phẩm khác.
Định kỳ thay đổi Mật khẩu thanh toán mỗi 3 tháng/1 lần.
Câu hỏi liên quan
Cách xử lý khi quên mật khẩu thanh toán
Khi nào nên đổi mật khẩu thanh toán?
Bật/tắt tính năng bảo mật vân tay
Cách đổi mật khẩu thanh toán?
Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Mật khẩu thanh toán là gì?</p><p>Mật khẩu thanh toán là dãy số gồm 6 chữ số do bạn tự chọn và khởi tạo, được dùng để xác nhận cho mỗi giao dịch thanh toán hoặc xác nhận quyền truy cập vào các danh mục bảo mật tại Zalopay (như: Liên kết ngân hàng, Thông tin cá nhân).</p><p>Mật khẩu thanh toán là bước bắt buộc trong quá trình khởi tạo tài khoản Zalopay sau bước Đăng kí thông tin cá nhân và Xác thực số điện thoại.</p><p>Mật khẩu thanh toán có 2 hình thức: Nhập mật khẩu để truy cập hoặc Sử dụng Dấu vân tay (TouchID)/ Nhận dạng khuôn mặt (FaceID) tùy vào thiết bị bạn đang sử dụng. Bạn có thể vào mục Thiết lập bảo vệ tài khoản để lựa chọn hình thức xác thực cho tài khoản Zalopay của bạn.</p><p>Khi tạo mật khẩu thanh toán, bạn cần lưu ý các vấn đề sau:</p><p>Tránh đặt Mật khẩu thanh toán liên quan đến thông tin cá nhân như : ngày sinh nhật, số Chứng minh nhân dân, số điện thoại.</p><p>Không nên sử dụng chung Mật khẩu thanh toán đăng ký với ngân hàng hoặc các sản phẩm khác.</p><p>Định kỳ thay đổi Mật khẩu thanh toán mỗi 3 tháng/1 lần.</p><p>Câu hỏi liên quan</p><p>Cách xử lý khi quên mật khẩu thanh toán</p><p>Khi nào nên đổi mật khẩu thanh toán?</p><p>Bật/tắt tính năng bảo mật vân tay</p><p>Cách đổi mật khẩu thanh toán?</p><p>Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán</p>",43000108971,FAQ ZaloPay,Available to all,
99000000020,Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán,"Quay lại
Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán
Để hỗ trợ trường hợp quên mật khẩu thanh toán, Zalopay sẽ xác minh thông tin và gửi mật khẩu mới đến số điện thoại đăng ký Zalopay của bạn. Do đó nếu bạn không còn sử dụng số điện thoại Zalopay thì sẽ không thể nhận được mật khẩu mới.
Câu hỏi liên quan
Cách xử lý khi quên mật khẩu thanh toán
Khi nào nên đổi mật khẩu thanh toán?
Bật/tắt tính năng bảo mật vân tay
Cách đổi mật khẩu thanh toán?
Mật khẩu thanh toán là gì?",943939,2026-06-16 09:59:35 +0530,2026-06-16 09:59:35 +0530,"<p>Quay lại</p><p>Tôi bị mất số điện thoại nên không nhận được mật khẩu thanh toán</p><p>Để hỗ trợ trường hợp quên mật khẩu thanh toán, Zalopay sẽ xác minh thông tin và gửi mật khẩu mới đến số điện thoại đăng ký Zalopay của bạn. Do đó nếu bạn không còn sử dụng số điện thoại Zalopay thì sẽ không thể nhận được mật khẩu mới.</p><p>Câu hỏi liên quan</p><p>Cách xử lý khi quên mật khẩu thanh toán</p><p>Khi nào nên đổi mật khẩu thanh toán?</p><p>Bật/tắt tính năng bảo mật vân tay</p><p>Cách đổi mật khẩu thanh toán?</p><p>Mật khẩu thanh toán là gì?</p>",43000108971,FAQ ZaloPay,Available to all,
